DATE,STREET1,STREET2,DISTRICT,LATITUDE,LONGITUDE,VISIBILITY,LIGHT,ROAD_CONDITION,ACCLASS,INJURY,FATAL_NO,HOOD_158,NEIGHBOURHOOD_158,DOW,HOUR,YEAR,MONTH,SEVERE_COLLISION,TIME_OF_DAY,SEASON
2006-08-15,MARKHAM RD,STEELES AVE E,Scarborough,43.836545,-79.25119,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,130,Milliken,Tuesday,14,2006,8,0,Evening,Summer
2006-08-15,MARKHAM RD,STEELES AVE E,Scarborough,43.836545,-79.25119,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,130,Milliken,Tuesday,14,2006,8,1,Evening,Summer
2006-08-15,MARKHAM RD,STEELES AVE E,Scarborough,43.836545,-79.25119,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,130,Milliken,Tuesday,14,2006,8,0,Evening,Summer
2006-08-15,MCCOWAN RD,SANDHURST CRCL,Scarborough,43.811645,-79.26919,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,129,Agincourt North,Tuesday,15,2006,8,1,Evening,Summer
2006-08-15,MCCOWAN RD,SANDHURST CRCL,Scarborough,43.811645,-79.26919,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,129,Agincourt North,Tuesday,15,2006,8,0,Evening,Summer
2006-08-15,MCCOWAN RD,SANDHURST CRCL,Scarborough,43.811645,-79.26919,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,129,Agincourt North,Tuesday,15,2006,8,0,Evening,Summer
2006-08-15,QUEEN E ST E,SHERBOURNE ST,Toronto and East York,43.654545,-79.36949,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,73,Moss Park,Tuesday,15,2006,8,0,Evening,Summer
2006-08-15,QUEEN E ST E,SHERBOURNE ST,Toronto and East York,43.654545,-79.36949,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,73,Moss Park,Tuesday,15,2006,8,0,Evening,Summer
2006-08-15,QUEEN E ST E,SHERBOURNE ST,Toronto and East York,43.654545,-79.36949,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,73,Moss Park,Tuesday,15,2006,8,1,Evening,Summer
2006-08-15,PIPERBROOK CRES,LING RD,Scarborough,43.767545,-79.18169,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,136,West Hill,Tuesday,18,2006,8,0,Evening,Summer
2006-08-15,PIPERBROOK CRES,LING RD,Scarborough,43.767545,-79.18169,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,136,West Hill,Tuesday,18,2006,8,1,Evening,Summer
2006-08-17,STEELES E AVE E,TAPSCOTT RD,Scarborough,43.840445,-79.23489,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,NSA,NSA,Thursday,17,2006,8,1,Evening,Summer
2006-08-17,STEELES E AVE E,TAPSCOTT RD,Scarborough,43.840445,-79.23489,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,NSA,NSA,Thursday,17,2006,8,0,Evening,Summer
2006-08-17,RICHMOND ST E,PARLIAMENT ST,Toronto and East York,43.655045,-79.36209,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,73,Moss Park,Thursday,18,2006,8,0,Evening,Summer
2006-08-17,RICHMOND ST E,PARLIAMENT ST,Toronto and East York,43.655045,-79.36209,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,73,Moss Park,Thursday,18,2006,8,0,Evening,Summer
2006-08-17,RICHMOND ST E,PARLIAMENT ST,Toronto and East York,43.655045,-79.36209,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,73,Moss Park,Thursday,18,2006,8,1,Evening,Summer
2006-08-17,QUEEN ST W,SPADINA AVE,Toronto and East York,43.649145,-79.39449,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,164,Wellington Place,Thursday,21,2006,8,0,Night,Summer
2006-08-17,QUEEN ST W,SPADINA AVE,Toronto and East York,43.649145,-79.39449,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,164,Wellington Place,Thursday,21,2006,8,0,Night,Summer
2006-08-17,QUEEN ST W,SPADINA AVE,Toronto and East York,43.649145,-79.39449,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,164,Wellington Place,Thursday,21,2006,8,1,Night,Summer
2006-08-17,224 BEECHGROVE DR,,Scarborough,43.772345,-79.16079,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,136,West Hill,Thursday,22,2006,8,0,Night,Summer
2006-08-17,224 BEECHGROVE DR,,Scarborough,43.772345,-79.16079,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,136,West Hill,Thursday,22,2006,8,1,Night,Summer
2006-08-18,SCARBOROUGH GOLF CLUB RD,BRIMORTON DR,Scarborough,43.769845,-79.21869,Clear,Daylight,Dry,Fatal,Minimal,0.0,135,Morningside,Friday,16,2006,8,1,Evening,Summer
2006-08-18,SCARBOROUGH GOLF CLUB RD,BRIMORTON DR,Scarborough,43.769845,-79.21869,Clear,Daylight,Dry,Fatal,Minimal,0.0,135,Morningside,Friday,16,2006,8,1,Evening,Summer
2006-08-18,SCARBOROUGH GOLF CLUB RD,BRIMORTON DR,Scarborough,43.769845,-79.21869,Clear,Daylight,Dry,Fatal,Minimal,0.0,135,Morningside,Friday,16,2006,8,1,Evening,Summer
2006-08-18,SCARBOROUGH GOLF CLUB RD,BRIMORTON DR,Scarborough,43.769845,-79.21869,Clear,Daylight,Dry,Fatal,Minimal,0.0,135,Morningside,Friday,16,2006,8,1,Evening,Summer
2006-08-18,SCARBOROUGH GOLF CLUB RD,BRIMORTON DR,Scarborough,43.769845,-79.21869,Clear,Daylight,Dry,Fatal,Minimal,0.0,135,Morningside,Friday,16,2006,8,1,Evening,Summer
2006-08-18,SCARBOROUGH GOLF CLUB RD,BRIMORTON DR,Scarborough,43.769845,-79.21869,Clear,Daylight,Dry,Fatal,Minimal,0.0,135,Morningside,Friday,16,2006,8,1,Evening,Summer
2006-08-18,SCARBOROUGH GOLF CLUB RD,BRIMORTON DR,Scarborough,43.769845,-79.21869,Clear,Daylight,Dry,Fatal,Minimal,0.0,135,Morningside,Friday,16,2006,8,1,Evening,Summer
2006-08-18,SCARBOROUGH GOLF CLUB RD,BRIMORTON DR,Scarborough,43.769845,-79.21869,Clear,Daylight,Dry,Fatal,Minimal,0.0,135,Morningside,Friday,16,2006,8,1,Evening,Summer
2006-08-18,SCARBOROUGH GOLF CLUB RD,BRIMORTON DR,Scarborough,43.769845,-79.21869,Clear,Daylight,Dry,Fatal,Fatal,0.0,135,Morningside,Friday,16,2006,8,1,Evening,Summer
2006-08-18,SCARBOROUGH GOLF CLUB RD,BRIMORTON DR,Scarborough,43.769845,-79.21869,Clear,Daylight,Dry,Fatal,Minimal,0.0,135,Morningside,Friday,16,2006,8,1,Evening,Summer
2006-08-18,SCARBOROUGH GOLF CLUB RD,BRIMORTON DR,Scarborough,43.769845,-79.21869,Clear,Daylight,Dry,Fatal,Minor,0.0,135,Morningside,Friday,16,2006,8,1,Evening,Summer
2006-08-18,DUPONT ST,MANNING AVE,Toronto and East York,43.672145,-79.41909,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,95,Annex,Friday,16,2006,8,1,Evening,Summer
2006-08-18,DUPONT ST,MANNING AVE,Toronto and East York,43.672145,-79.41909,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,95,Annex,Friday,16,2006,8,0,Evening,Summer
2006-08-18,BELLAMY RD N,PROGRESS AVE,Scarborough,43.780145,-79.24379,Clear,Dark,Dry,Fatal,Fatal,0.0,142,Woburn North,Friday,21,2006,8,1,Night,Summer
2006-08-18,BELLAMY RD N,PROGRESS AVE,Scarborough,43.780145,-79.24379,Clear,Dark,Dry,Fatal,Minor,0.0,142,Woburn North,Friday,21,2006,8,1,Night,Summer
2006-08-18,BELLAMY RD N,PROGRESS AVE,Scarborough,43.780145,-79.24379,Clear,Dark,Dry,Fatal,Minor,0.0,142,Woburn North,Friday,21,2006,8,1,Night,Summer
2006-08-18,BELLAMY RD N,PROGRESS AVE,Scarborough,43.780145,-79.24379,Clear,Dark,Dry,Fatal,Minimal,0.0,142,Woburn North,Friday,21,2006,8,1,Night,Summer
2006-08-18,BELLAMY RD N,PROGRESS AVE,Scarborough,43.780145,-79.24379,Clear,Dark,Dry,Fatal,Minor,0.0,142,Woburn North,Friday,21,2006,8,1,Night,Summer
2006-08-18,BLOOR ST W,HURON ST,Toronto and East York,43.667345,-79.40069,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,95,Annex,Friday,21,2006,8,0,Night,Summer
2006-08-18,BLOOR ST W,HURON ST,Toronto and East York,43.667345,-79.40069,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,95,Annex,Friday,21,2006,8,1,Night,Summer
2006-08-19,ELLESMERE RD,POLLARD DR,Scarborough,43.758345,-79.31299,Clear,Daylight,Dry,Fatal,Minimal,0.0,119,Wexford/Maryvale,Saturday,13,2006,8,1,Morning_Afternoon,Summer
2006-08-19,ELLESMERE RD,POLLARD DR,Scarborough,43.758345,-79.31299,Clear,Daylight,Dry,Fatal,Fatal,0.0,119,Wexford/Maryvale,Saturday,13,2006,8,1,Morning_Afternoon,Summer
2006-08-19,QUEEN ST E,LESLIE ST,Toronto and East York,43.663245,-79.33019,Clear,Dark,Dry,Fatal,Minimal,0.0,65,Greenwood-Coxwell,Saturday,23,2006,8,1,Night,Summer
2006-08-19,QUEEN ST E,LESLIE ST,Toronto and East York,43.663245,-79.33019,Clear,Dark,Dry,Fatal,Fatal,0.0,65,Greenwood-Coxwell,Saturday,23,2006,8,1,Night,Summer
2006-08-20,DUFFERIN ST,GERRY FITZGERALD DR W,North York,43.783845,-79.47009,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,34,Bathurst Manor,Sunday,2,2006,8,0,Late Night,Summer
2006-08-20,DUFFERIN ST,GERRY FITZGERALD DR W,North York,43.783845,-79.47009,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,34,Bathurst Manor,Sunday,2,2006,8,1,Late Night,Summer
2006-08-20,DUFFERIN ST,GERRY FITZGERALD DR W,North York,43.783845,-79.47009,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,34,Bathurst Manor,Sunday,2,2006,8,1,Late Night,Summer
2006-08-20,DUFFERIN ST,GERRY FITZGERALD DR W,North York,43.783845,-79.47009,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,34,Bathurst Manor,Sunday,2,2006,8,0,Late Night,Summer
2006-08-20,DUFFERIN ST,GERRY FITZGERALD DR W,North York,43.783845,-79.47009,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,34,Bathurst Manor,Sunday,2,2006,8,0,Late Night,Summer
2006-08-20,QUEEN ST W,COWAN AVE,Toronto and East York,43.641245,-79.43309,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,85,South Parkdale,Sunday,15,2006,8,1,Evening,Summer
2006-08-20,QUEEN ST W,COWAN AVE,Toronto and East York,43.641245,-79.43309,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,85,South Parkdale,Sunday,15,2006,8,0,Evening,Summer
2006-08-20,COLLEGE ST,CLINTON ST,Toronto and East York,43.655345,-79.41299,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,81,Trinity-Bellwoods,Sunday,15,2006,8,1,Evening,Summer
2006-08-20,COLLEGE ST,CLINTON ST,Toronto and East York,43.655345,-79.41299,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,81,Trinity-Bellwoods,Sunday,15,2006,8,0,Evening,Summer
2006-08-20,COLLEGE ST,CLINTON ST,Toronto and East York,43.655345,-79.41299,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,81,Trinity-Bellwoods,Sunday,15,2006,8,0,Evening,Summer
2006-08-21,BIRCHMOUNT RD,GLENDOWER CRCT,Scarborough,43.797145,-79.30519,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,148,East L'Amoreaux,Monday,8,2006,8,0,Morning_Afternoon,Summer
2006-08-21,BIRCHMOUNT RD,GLENDOWER CRCT,Scarborough,43.797145,-79.30519,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,148,East L'Amoreaux,Monday,8,2006,8,1,Morning_Afternoon,Summer
2006-08-21,DVP S EGLINTON RAMP E,EGLINTON AVE E,North York,43.722145,-79.33279,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,44,Flemingdon Park,Monday,10,2006,8,0,Morning_Afternoon,Summer
2006-08-21,DVP S EGLINTON RAMP E,EGLINTON AVE E,North York,43.722145,-79.33279,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,44,Flemingdon Park,Monday,10,2006,8,1,Morning_Afternoon,Summer
2006-08-21,MCCOWAN RD,SHEPPARD AVE E,Scarborough,43.789645,-79.25879,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,128,Agincourt South-Malvern West,Monday,11,2006,8,0,Morning_Afternoon,Summer
2006-08-21,MCCOWAN RD,SHEPPARD AVE E,Scarborough,43.789645,-79.25879,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,128,Agincourt South-Malvern West,Monday,11,2006,8,0,Morning_Afternoon,Summer
2006-08-21,MCCOWAN RD,SHEPPARD AVE E,Scarborough,43.789645,-79.25879,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,128,Agincourt South-Malvern West,Monday,11,2006,8,1,Morning_Afternoon,Summer
2006-08-21,KHEDIVE AVE,SULTANA AVE,North York,43.728345,-79.43379,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,32,Englemount-Lawrence,Monday,13,2006,8,0,Morning_Afternoon,Summer
2006-08-21,KHEDIVE AVE,SULTANA AVE,North York,43.728345,-79.43379,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,32,Englemount-Lawrence,Monday,13,2006,8,1,Morning_Afternoon,Summer
2006-08-22,QUEEN ST W,JAMESON AVE,Toronto and East York,43.640445,-79.43729,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,85,South Parkdale,Tuesday,10,2006,8,0,Morning_Afternoon,Summer
2006-08-22,QUEEN ST W,JAMESON AVE,Toronto and East York,43.640445,-79.43729,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,85,South Parkdale,Tuesday,10,2006,8,0,Morning_Afternoon,Summer
2006-08-22,QUEEN ST W,JAMESON AVE,Toronto and East York,43.640445,-79.43729,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,85,South Parkdale,Tuesday,10,2006,8,0,Morning_Afternoon,Summer
2006-08-22,QUEEN ST W,JAMESON AVE,Toronto and East York,43.640445,-79.43729,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,85,South Parkdale,Tuesday,10,2006,8,0,Morning_Afternoon,Summer
2006-08-22,QUEEN ST W,JAMESON AVE,Toronto and East York,43.640445,-79.43729,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,85,South Parkdale,Tuesday,10,2006,8,0,Morning_Afternoon,Summer
2006-08-22,QUEEN ST W,JAMESON AVE,Toronto and East York,43.640445,-79.43729,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,85,South Parkdale,Tuesday,10,2006,8,1,Morning_Afternoon,Summer
2006-08-22,55 SUNNYPOINT CRES,,Scarborough,43.714545,-79.23159,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,123,Cliffcrest,Tuesday,11,2006,8,1,Morning_Afternoon,Summer
2006-08-22,55 SUNNYPOINT CRES,,Scarborough,43.714545,-79.23159,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,123,Cliffcrest,Tuesday,11,2006,8,0,Morning_Afternoon,Summer
2006-08-22,DUFFERIN ST,LIVINGSTONE AVE,North York,43.696445,-79.45079,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,108,Briar Hill-Belgravia,Tuesday,20,2006,8,1,Night,Summer
2006-08-22,DUFFERIN ST,LIVINGSTONE AVE,North York,43.696445,-79.45079,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,108,Briar Hill-Belgravia,Tuesday,20,2006,8,0,Night,Summer
2006-08-22,EGLINTON AVE E,BELLAMY RD N,Scarborough,43.740245,-79.23209,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,138,Eglinton East,Tuesday,20,2006,8,0,Night,Summer
2006-08-22,EGLINTON AVE E,BELLAMY RD N,Scarborough,43.740245,-79.23209,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,138,Eglinton East,Tuesday,20,2006,8,0,Night,Summer
2006-08-22,EGLINTON AVE E,BELLAMY RD N,Scarborough,43.740245,-79.23209,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,138,Eglinton East,Tuesday,20,2006,8,0,Night,Summer
2006-08-22,EGLINTON AVE E,BELLAMY RD N,Scarborough,43.740245,-79.23209,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,138,Eglinton East,Tuesday,20,2006,8,0,Night,Summer
2006-08-22,EGLINTON AVE E,BELLAMY RD N,Scarborough,43.740245,-79.23209,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,138,Eglinton East,Tuesday,20,2006,8,0,Night,Summer
2006-08-22,EGLINTON AVE E,BELLAMY RD N,Scarborough,43.740245,-79.23209,Clear,Dark,Dry,Non-Fatal Injury,Minor,0.0,138,Eglinton East,Tuesday,20,2006,8,0,Night,Summer
2006-08-22,EGLINTON AVE E,BELLAMY RD N,Scarborough,43.740245,-79.23209,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,138,Eglinton East,Tuesday,20,2006,8,0,Night,Summer
2006-08-22,EGLINTON AVE E,BELLAMY RD N,Scarborough,43.740245,-79.23209,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,138,Eglinton East,Tuesday,20,2006,8,0,Night,Summer
2006-08-22,EGLINTON AVE E,BELLAMY RD N,Scarborough,43.740245,-79.23209,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,138,Eglinton East,Tuesday,20,2006,8,1,Night,Summer
2006-08-23,F G GARDINER XY W  W,GARDINER LAKESHORE W RAMP,Toronto and East York,43.633245,-79.42779,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,163,Fort York-Liberty Village,Wednesday,9,2006,8,0,Morning_Afternoon,Summer
2006-08-23,F G GARDINER XY W  W,GARDINER LAKESHORE W RAMP,Toronto and East York,43.633245,-79.42779,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,163,Fort York-Liberty Village,Wednesday,9,2006,8,1,Morning_Afternoon,Summer
2006-08-23,F G GARDINER XY W  W,GARDINER LAKESHORE W RAMP,Toronto and East York,43.633245,-79.42779,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,163,Fort York-Liberty Village,Wednesday,9,2006,8,0,Morning_Afternoon,Summer
2006-08-23,F G GARDINER XY W  W,GARDINER LAKESHORE W RAMP,Toronto and East York,43.633245,-79.42779,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,163,Fort York-Liberty Village,Wednesday,9,2006,8,0,Morning_Afternoon,Summer
2006-08-24,JOHN ST,QUEEN ST W,Toronto and East York,43.650145,-79.39119,Clear,Dawn,Dry,Non-Fatal Injury,Minimal,0.0,78,Kensington-Chinatown,Thursday,6,2006,8,0,Late Night,Summer
2006-08-24,JOHN ST,QUEEN ST W,Toronto and East York,43.650145,-79.39119,Clear,Dawn,Dry,Non-Fatal Injury,Minimal,0.0,78,Kensington-Chinatown,Thursday,6,2006,8,0,Late Night,Summer
2006-08-24,JOHN ST,QUEEN ST W,Toronto and East York,43.650145,-79.39119,Clear,Dawn,Dry,Non-Fatal Injury,Minimal,0.0,78,Kensington-Chinatown,Thursday,6,2006,8,0,Late Night,Summer
2006-08-24,JOHN ST,QUEEN ST W,Toronto and East York,43.650145,-79.39119,Clear,Dawn,Dry,Non-Fatal Injury,Minimal,0.0,78,Kensington-Chinatown,Thursday,6,2006,8,0,Late Night,Summer
2006-08-24,JOHN ST,QUEEN ST W,Toronto and East York,43.650145,-79.39119,Clear,Dawn,Dry,Non-Fatal Injury,Major,0.0,78,Kensington-Chinatown,Thursday,6,2006,8,1,Late Night,Summer
2006-08-24,ATTWELL DR,READING CRT,Etobicoke York,43.690745,-79.58729,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,1,West Humber-Clairville,Thursday,21,2006,8,1,Night,Summer
2006-08-24,ATTWELL DR,READING CRT,Etobicoke York,43.690745,-79.58729,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,1,West Humber-Clairville,Thursday,21,2006,8,0,Night,Summer
2006-08-24,ATTWELL DR,READING CRT,Etobicoke York,43.690745,-79.58729,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,1,West Humber-Clairville,Thursday,21,2006,8,0,Night,Summer
2006-08-24,MCCOWAN RD,STEELES AVE E,Scarborough,43.831045,-79.27519,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,130,Milliken,Thursday,21,2006,8,0,Night,Summer
2006-08-24,MCCOWAN RD,STEELES AVE E,Scarborough,43.831045,-79.27519,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,130,Milliken,Thursday,21,2006,8,1,Night,Summer
2006-08-25,2111 LAKE SHORE BLVD W,,Etobicoke York,43.628546,-79.478587,Clear,Daylight,Wet,Non-Fatal Injury,Major,0.0,161,Humber Bay Shores,Friday,17,2006,8,1,Evening,Summer
2006-08-25,2111 LAKE SHORE BLVD W,,Etobicoke York,43.628546,-79.478587,Clear,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,161,Humber Bay Shores,Friday,17,2006,8,0,Evening,Summer
2006-08-25,2111 LAKE SHORE BLVD W,,Etobicoke York,43.628546,-79.478587,Clear,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,161,Humber Bay Shores,Friday,17,2006,8,0,Evening,Summer
2006-08-25,LESLIE ST,COLDWATER RD,North York,43.755245,-79.36049,Rain,Dark,Wet,Fatal,Minimal,0.0,40,St.Andrew-Windfields,Friday,23,2006,8,1,Night,Summer
2006-08-25,LESLIE ST,COLDWATER RD,North York,43.755245,-79.36049,Rain,Dark,Wet,Fatal,Fatal,0.0,40,St.Andrew-Windfields,Friday,23,2006,8,1,Night,Summer
2006-08-25,LESLIE ST,COLDWATER RD,North York,43.755245,-79.36049,Rain,Dark,Wet,Fatal,Minimal,0.0,40,St.Andrew-Windfields,Friday,23,2006,8,1,Night,Summer
2006-08-26,OSLER ST,DAVENPORT RD,Toronto and East York,43.671045,-79.45999,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,91,Weston-Pelham Park,Saturday,15,2006,8,0,Evening,Summer
2006-08-26,OSLER ST,DAVENPORT RD,Toronto and East York,43.671045,-79.45999,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,91,Weston-Pelham Park,Saturday,15,2006,8,1,Evening,Summer
2006-08-26,DUPONT ST,EDWIN AVE,Toronto and East York,43.665045,-79.45459,Rain,Dark,Wet,Non-Fatal Injury,Minimal,0.0,171,Junction-Wallace Emerson,Saturday,20,2006,8,0,Night,Summer
2006-08-26,DUPONT ST,EDWIN AVE,Toronto and East York,43.665045,-79.45459,Rain,Dark,Wet,Non-Fatal Injury,Major,0.0,171,Junction-Wallace Emerson,Saturday,20,2006,8,1,Night,Summer
2006-08-27,F G GARDINER XY  W,BATHURST ST,Toronto and East York,43.637945,-79.40389,Clear,Daylight,Dry,Fatal,Minimal,0.0,163,Fort York-Liberty Village,Sunday,19,2006,8,1,Night,Summer
2006-08-27,F G GARDINER XY  W,BATHURST ST,Toronto and East York,43.637945,-79.40389,Clear,Daylight,Dry,Fatal,Fatal,0.0,163,Fort York-Liberty Village,Sunday,19,2006,8,1,Night,Summer
2006-08-29,3680 KEELE ST,,Etobicoke York,43.753345,-79.48849,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,27,York University Heights,Tuesday,9,2006,8,1,Morning_Afternoon,Summer
2006-08-29,3680 KEELE ST,,Etobicoke York,43.753345,-79.48849,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,27,York University Heights,Tuesday,9,2006,8,0,Morning_Afternoon,Summer
2006-08-29,EASTERN AVE,MARIGOLD AVE,Toronto and East York,43.660845,-79.33029,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,70,South Riverdale,Tuesday,14,2006,8,1,Evening,Summer
2006-08-29,EASTERN AVE,MARIGOLD AVE,Toronto and East York,43.660845,-79.33029,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,70,South Riverdale,Tuesday,14,2006,8,0,Evening,Summer
2006-08-29,LESLIE ST,LAWRENCE AVE E,North York,43.734545,-79.35599,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,42,Banbury-Don Mills,Tuesday,17,2006,8,0,Evening,Summer
2006-08-29,LESLIE ST,LAWRENCE AVE E,North York,43.734545,-79.35599,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,42,Banbury-Don Mills,Tuesday,17,2006,8,1,Evening,Summer
2006-08-29,LAWRENCE AVE W,BENTON RD,Etobicoke York,43.710245,-79.47189,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,30,Brookhaven-Amesbury,Tuesday,21,2006,8,1,Night,Summer
2006-08-29,LAWRENCE AVE W,BENTON RD,Etobicoke York,43.710245,-79.47189,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,30,Brookhaven-Amesbury,Tuesday,21,2006,8,0,Night,Summer
2006-08-31,YONGE ST,BREADALBANE ST,Toronto and East York,43.663845,-79.38419,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,169,Bay-Cloverhill,Thursday,1,2006,8,0,Late Night,Summer
2006-08-31,YONGE ST,BREADALBANE ST,Toronto and East York,43.663845,-79.38419,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,169,Bay-Cloverhill,Thursday,1,2006,8,1,Late Night,Summer
2006-08-31,SHEPPARD AVE E,REAN DR,North York,43.767745,-79.38309,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,52,Bayview Village,Thursday,7,2006,8,0,Late Night,Summer
2006-08-31,SHEPPARD AVE E,REAN DR,North York,43.767745,-79.38309,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,52,Bayview Village,Thursday,7,2006,8,1,Late Night,Summer
2006-08-31,DUNDAS ST E,BROADVIEW AVE,Toronto and East York,43.662445,-79.35139,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,70,South Riverdale,Thursday,16,2006,8,0,Evening,Summer
2006-08-31,DUNDAS ST E,BROADVIEW AVE,Toronto and East York,43.662445,-79.35139,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,70,South Riverdale,Thursday,16,2006,8,1,Evening,Summer
2006-08-31,VALENTINE DR,SHAMOKIN DR,North York,43.761645,-79.34459,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,149,Parkwoods-O'Connor Hills,Thursday,20,2006,8,0,Night,Summer
2006-08-31,VALENTINE DR,SHAMOKIN DR,North York,43.761645,-79.34459,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,149,Parkwoods-O'Connor Hills,Thursday,20,2006,8,1,Night,Summer
2006-09-02,CHURCH ST,COLBORNE ST,Toronto and East York,43.649245,-79.37409,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,168,Downtown Yonge East,Saturday,3,2006,9,0,Late Night,Fall
